ts_min,action_idv1,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11)
1970-01-01 00:00:00,1,0.24901590220409447,3669.2578966309165,4501.008339241404,9.44953075421625,27.321036550671362,42.458005962115955,2706.3558497785248,74.63918021063564,120.39574265836724,0.335815288961311,80.2213458931345,48.71127428112611,2635.77613717498,25.539371075270694,50.433604460561604,3102.4753478247253,22.32637033350851,65.75819330677791,228.78466088763744,341.50007094495373,94.6140331202143,77.28387076389453,32.18761338260459,8.89327240102696,26.383290031472267,6.882011756887213,18.77630531620049,1.6567273005719942,32.957535563005266,13.82294500994655,23.9781414735396,1.2565424524959485,18.57927571229801,2.2633420775131357,4.843641389616189,2.2985763215853106,0.01786552464522375,0.8357022452320734,0.09857691180219882,53.72397975566705,43.828020982397156,62.96251961700912,54.07925098401387,24.79189376798751,59.81782767237189,22.567039154256914,40.22317350529754,34.30746289249433,47.5374850084105,47.579963545667134,41.23738004627281,19.5819864730943
1970-01-01 00:03:00,0,0.24923689047687633,3691.2400349791133,4508.871048610864,9.428312661312743,26.819392146645164,42.718233794363066,2705.552728297747,74.71388597302645,120.38639454193223,0.3359905439348031,80.13818953556289,49.13697025891782,2633.7411940029797,25.204839111034573,50.23253508322467,3104.0282246719744,24.376707943463355,65.74120195717418,228.07625301463872,340.88574404066657,94.64823177727817,77.28655704775029,32.18761338260459,8.89327240102696,26.383290031472267,6.882011756887213,18.77630531620049,1.6567273005719942,32.957535563005266,13.82294500994655,23.9781414735396,1.2565424524959485,18.57927571229801,2.2633420775131357,4.843641389616189,2.2985763215853106,0.01786552464522375,0.8357022452320734,0.09857691180219882,53.72397975566705,43.828020982397156,62.5842346686664,53.9851318869411,24.770164340112824,60.026160081586504,21.827799331739456,40.2017923980301,35.56022530662635,47.07215301948961,47.64230449391394,40.94762949113422,14.71007567361259
1970-01-01 00:06:00,0,0.25087572519003526,3668.1633871554463,4527.323295257432,9.35226758692602,27.009287975251848,42.33710268744633,2707.0286145389987,74.37069672760744,120.38594626563427,0.3371972010992916,80.22343800780097,50.69823030879681,2635.8791294891225,26.87740403089772,49.39916897676466,3105.2132207796817,22.91979243418028,65.76513662574385,229.89508101279804,340.29239865640255,94.68446066936025,77.58898482256531,32.2560264353125,9.018489399186846,25.72801889247638,6.796674298336283,18.993636759182447,1.677301212015347,33.36653468195921,13.815953899204457,23.53080793277217,1.4572998025235098,18.395699996428345,2.237981729064978,4.849345322408137,2.282822689546479,0.01786552464522375,0.8357022452320734,0.09857691180219882,53.72397975566705,43.828020982397156,62.981245795105394,53.763475355582614,24.616764726641136,60.96122438330866,22.166824928587737,40.05306895316864,40.15479046864736,45.14350573886245,47.47875144033573,40.6106515623365,18.147427877760293
1970-01-01 00:09:00,0,0.24972006859021614,3669.158306769095,4460.623256553891,9.469820970726992,26.650826839310113,42.66012181977419,2707.6443435590186,75.46769139418764,120.4035179179823,0.334927726721623,80.26901175277536,49.80421366410455,2635.8607968916344,24.418803248807393,47.2343115826137,3105.191556500633,22.09193433703515,65.77711014463833,229.3457259382631,340.1445627880115,94.5790994468722,77.53217271655767,32.2560264353125,9.018489399186846,25.72801889247638,6.796674298336283,18.993636759182447,1.677301212015347,33.36653468195921,13.815953899204457,23.53080793277217,1.4572998025235098,18.395699996428345,2.237981729064978,4.849345322408137,2.282822689546479,0.01786552464522375,0.8357022452320734,0.09857691180219882,53.72397975566705,43.828020982397156,62.96412448012261,54.56189573747799,24.730398615071273,60.717447142245646,21.985320075414094,40.329944833737216,37.52382727306161,40.13340718336617,47.52496275667706,41.761253895394304,20.10786765796033
1970-01-01 00:12:00,1,0.24126602586893584,3652.137946690662,4515.510159954278,9.436772718058334,26.890194641155713,42.300015040137126,2707.7307511826866,74.32340539879812,120.40239597713956,0.3376532331565706,80.22813245097745,50.91088178235337,2636.93707789,24.350972495273716,49.66566586650079,3105.3898834075553,23.805531258940984,65.78777332115807,229.72710482245893,340.6605507853279,94.57194037480879,77.425771370295,32.60561470260161,8.862678155600644,26.636758177366975,7.0003404739094135,19.312511231691953,1.6324411232412839,32.8252667688432,13.889890968332624,24.028367254022953,1.231371963552917,18.95350812847222,2.252670692303159,4.877938849794829,2.367227745209067,0.01786552464522375,0.8357022452320734,0.09857691180219882,53.72397975566705,43.828020982397156,64.04580201428948,53.3531746241558,24.19109078911722,60.47097812384422,22.131561446012313,39.805058107929504,40.78059335915949,45.7602556854957,47.48737552256188,41.744227230025324,16.046870346414142
1970-01-01 00:15:00,1,0.2411586626360359,3681.5721119128384,4496.637624862444,9.197788674858993,26.62029028406428,42.62118547739488,2709.1584765032344,74.65025222204908,120.40319651649487,0.3369677536936155,80.301136304983,51.218359699354366,2637.4978987759664,23.633635031429563,50.948336449640856,3107.4871221176,23.04162364863935,65.78640603825994,228.57142565073676,339.81724801571784,94.67246847713305,77.27629504239266,32.60561470260161,8.862678155600644,26.636758177366975,7.0003404739094135,19.312511231691953,1.6324411232412839,32.8252667688432,13.889890968332624,24.028367254022953,1.231371963552917,18.95350812847222,2.252670692303159,4.877938849794829,2.367227745209067,0.020259038712158336,0.8402736677195707,0.1011859610330128,53.172621003714404,44.076374530745106,63.53927705779016,53.579084788051325,24.20164764625866,61.72242921172817,21.7664945061859,39.88868660437119,41.68545691834239,48.7287219009288,47.58777892937939,40.78939154789597,17.857188449399636
1970-01-01 00:18:00,1,0.20602196223659838,3609.874083085439,4447.187634774253,9.220900838887768,26.4946579447657,42.58650807678614,2708.7201246088666,74.3427842716637,120.3921480342417,0.3441202851653851,80.327868777193,49.506091957693656,2636.9420917136404,25.558369927655576,49.8732671198679,3108.735607314447,23.11148033409908,65.81252384617908,229.06874561296493,338.7610065947071,94.8549892516123,77.75030729132953,32.02381324429642,8.91895920717985,26.62735960693693,6.987034860151229,18.84385996770577,1.698040486471086,32.67864439101679,13.857566540223427,24.14222097597802,1.266315599463723,18.462909800456195,2.2425653421419636,4.855234955662254,2.2804958426528654,0.020259038712158336,0.8402736677195707,0.1011859610330128,53.172621003714404,44.076374530745106,62.97106402662027,53.32497997915803,20.50978261813271,60.045032462623446,21.437480812035787,41.0393308518696,36.646497704279106,46.24070430184519,47.539390180755184,39.88639603877428,17.646369639942062
1970-01-01 00:21:00,1,0.2058120250239132,3628.783117946434,4464.024903114452,9.441959093408839,27.016423743114863,41.82629408242696,2711.205698906383,75.35775323114247,120.36840332250226,0.34345287660652335,80.38351120300246,48.647196758104776,2638.2300338601626,25.24514366387172,50.09258867175165,3112.5049375576527,22.482388250128153,65.83326635178867,228.65086056244772,337.31529225976004,94.92595470498945,77.40132863116347,32.02381324429642,8.91895920717985,26.62735960693693,6.987034860151229,18.84385996770577,1.698040486471086,32.67864439101679,13.857566540223427,24.14222097597802,1.266315599463723,18.462909800456195,2.2425653421419636,4.855234955662254,2.2804958426528654,0.020259038712158336,0.8402736677195707,0.1011859610330128,53.172621003714404,44.076374530745106,62.645663323453945,53.12343259658442,20.530425412720067,61.53213236433017,21.349049199809482,41.12075469796022,34.11889190141237,46.748277037698735,47.57116810432155,40.205766908699566,19.148714095057002
1970-01-01 00:24:00,1,0.2604645292362227,3624.9412840647988,4477.715830379164,9.342061079045159,27.213283445438904,42.19458550146933,2713.6261059298267,75.71134396227278,120.38834936396933,0.33950350448120004,80.15238563245381,51.57397588999514,2640.0742144783285,25.38677196907913,49.975886727770934,3117.585397269408,22.723178716449663,65.81892598303354,229.34993851577968,335.6919777127882,95.08017832436457,77.23167801797518,31.521468201383854,8.752096324934957,27.008760239154714,6.8832217772513555,18.439212229260963,1.6589846227212794,31.99932632930821,13.897812928784939,24.32250839265112,1.319713737804214,18.621354244945064,2.2819455712851866,4.856487612245005,2.3370759844421416,0.020259038712158336,0.8402736677195707,0.1011859610330128,53.172621003714404,44.076374530745106,62.723146044052235,54.05882918770252,25.964793224972713,59.79746568569588,20.906354461187334,40.81239763067218,42.73198453601592,46.47819539511981,47.5057268787896,40.40654733113851,18.602576016008953
1970-01-01 00:27:00,1,0.2607142339345091,3625.972264394926,4484.030807040343,9.467484325041628,27.321052947408138,42.08442695065991,2719.3866251696727,74.78055205484176,120.3979831025131,0.338995199332673,80.28356672298506,51.05252587591194,2646.6676126354623,23.110926819601204,50.976304719060415,3123.8542289393,23.796347549465388,65.79820932762296,231.60136713467915,334.8724321601286,94.97816795280701,77.64222071270896,31.521468201383854,8.752096324934957,27.008760239154714,6.8832217772513555,18.439212229260963,1.6589846227212794,31.99932632930821,13.897812928784939,24.32250839265112,1.319713737804214,18.621354244945064,2.2819455712851866,4.856487612245005,2.3370759844421416,0.020259038712158336,0.8402736677195707,0.1011859610330128,53.172621003714404,44.076374530745106,62.705404169501776,53.983236936551236,25.940240156327583,60.43404283639227,21.02284438856919,40.87441086024675,41.19743168005338,48.793448467490286,47.304373050608376,40.58898326183046,16.0246554014166
